sim_n	seed	popsize_2N	iniCN	selCoeff	time_g	exchg_r	mean	median	mode	sd	alpha	beta	p_val	class
7424	725890592	5000	500	0.000000	1000	0.877857	992.9906 	 883.5 	 499 	 609.6142 	 2.504109 	 0.002522217 	 0.04434906 	 1 
7425	726814977	5000	500	0.000000	1000	0.688005	557.118 	 483 	 452 	 354.2457 	 2.505278 	 0.00449696 	 0.004691266 	 0 
7426	727403222	5000	500	0.000000	1000	0.547760	245.3238 	 214 	 145 	 158.2754 	 2.385865 	 0.009725749 	 0.0005712676 	 0 
7427	727873818	5000	500	0.000000	1000	0.677342	774.0566 	 665 	 735 	 504.9138 	 2.38685 	 0.00308348 	 0.006610785 	 0 
7428	728562905	5000	500	0.000000	1000	0.913263	280.62 	 247 	 215 	 178.7726 	 2.403436 	 0.008565084 	 0.0009209979 	 0 
7429	729134343	5000	500	0.000000	1000	0.741343	455.931 	 393 	 327 	 292.5803 	 2.397183 	 0.005258678 	 0.001463605 	 0 
7430	729688974	5000	500	0.000000	1000	0.622390	561.3832 	 507 	 586 	 341.2669 	 2.495758 	 0.004446747 	 0.002853946 	 0 
7431	730226798	5000	500	0.000000	1000	0.930222	372.5602 	 330 	 290 	 235.1852 	 2.405337 	 0.006456982 	 0.02221796 	 1 
7432	730815043	5000	500	0.000000	1000	0.934217	365.2746 	 318.5 	 237 	 233.073 	 2.400995 	 0.006573519 	 0.005387613 	 0 
7433	731386481	5000	500	0.000000	1000	0.192629	464.0534 	 417 	 420 	 284.3224 	 2.476041 	 0.005336579 	 0.003295976 	 0 
7434	731857077	5000	500	0.000000	1000	0.574986	754.7976 	 643 	 309 	 499.1618 	 2.2886 	 0.003031817 	 0.002853946 	 0 
7435	732579778	5000	500	0.000000	1000	0.306320	708.0978 	 628 	 292 	 439.5738 	 2.444076 	 0.003451181 	 0.006610785 	 0 
7436	733184830	5000	500	0.000000	1000	0.393203	366.8938 	 317 	 533 	 233.2032 	 2.43139 	 0.006627506 	 0.01637739 	 1 
7437	733739461	5000	500	0.000000	1000	0.947559	309.7758 	 265 	 219 	 201.1309 	 2.418843 	 0.007807297 	 0.005028403 	 0 
7438	734310899	5000	500	0.000000	1000	0.201640	347.0378 	 295 	 286 	 237.4082 	 2.24718 	 0.006476519 	 2.185561e-05 	 0 
7439	734781495	5000	500	0.000000	1000	0.599404	352.4954 	 309 	 322 	 224.3324 	 2.394572 	 0.006794107 	 0.008082509 	 0 
7440	735285705	5000	500	0.000000	1000	0.556693	291.3722 	 255 	 147 	 185.732 	 2.472255 	 0.008484384 	 0.005387613 	 0 
7441	735823529	5000	500	0.000000	1000	0.720973	301.0492 	 260 	 253 	 190.1894 	 2.505085 	 0.00832126 	 0.01637739 	 1 
7442	736361353	5000	500	0.000000	1000	0.303768	649.8158 	 552 	 713 	 413.9563 	 2.372237 	 0.003650033 	 0.162644 	 1 
7443	736915984	5000	500	0.000000	1000	0.462831	320.6996 	 285 	 477 	 196.3128 	 2.517853 	 0.007850362 	 0.02815429 	 1 
7444	737403387	5000	500	0.000000	1000	0.795458	598.1816 	 512 	 186 	 393.4615 	 2.262586 	 0.003782288 	 0.02655187 	 1 
7445	738193316	5000	500	0.000000	1000	0.784642	705.011 	 615 	 482 	 454.2175 	 2.41575 	 0.003426416 	 0.001256214 	 0 
7446	739100894	5000	500	0.000000	1000	0.663051	745.754 	 655 	 497 	 472.2845 	 2.445327 	 0.003279303 	 0.003067621 	 0 
7447	739823595	5000	500	0.000000	1000	0.459641	431.343 	 379 	 176 	 262.4 	 2.619477 	 0.006073862 	 8.013059e-05 	 0 
7448	740344612	5000	500	0.000000	1000	0.675820	432.7482 	 375 	 363 	 273.5212 	 2.503661 	 0.005785491 	 0.009223018 	 0 
7449	741033699	5000	500	0.000000	1000	0.881135	304.1188 	 260 	 289 	 197.5871 	 2.433997 	 0.008004261 	 0.0007867085 	 0 
7450	741655558	5000	500	0.000000	1000	0.654266	318.2226 	 278 	 264 	 200.1761 	 2.430667 	 0.007638379 	 0.01445589 	 1 
7451	742159768	5000	500	0.000000	1000	0.896633	284.8886 	 247 	 191 	 179.0758 	 2.440539 	 0.008566281 	 0.002654092 	 0 
7452	742748013	5000	500	0.000000	1000	0.574126	467.3958 	 414.5 	 387 	 292.7366 	 2.44144 	 0.005222713 	 0.02655187 	 1 
7453	743369872	5000	500	0.000000	1000	0.776714	235.044 	 204 	 108 	 154.1276 	 2.349409 	 0.009995373 	 0.0006192182 	 0 
7454	743907696	5000	500	0.000000	1000	0.797528	657.4456 	 584 	 666 	 409.5333 	 2.521505 	 0.0038347 	 0.008082509 	 0 
7455	744882502	5000	500	0.000000	1000	0.485019	497.7 	 438 	 395 	 306.6857 	 2.562678 	 0.005148665 	 0.009223018 	 0 
7456	745504361	5000	500	0.000000	1000	0.651080	747 	 649 	 682 	 463.2576 	 2.591494 	 0.003468908 	 0.004374982 	 0 
7457	746311097	5000	500	0.000000	1000	0.899622	555.9434 	 482 	 524 	 340.8158 	 2.605876 	 0.004686391 	 0.01357327 	 1 
7458	747101026	5000	500	0.000000	1000	0.199598	315.6526 	 285 	 403 	 184.477 	 2.736735 	 0.0086706 	 0.002292636 	 0 
7459	747504394	5000	500	0.000000	1000	0.904053	374.4472 	 327 	 167 	 241.5512 	 2.391421 	 0.00638664 	 0.0001772317 	 0 
7460	748210288	5000	500	0.000000	1000	0.609044	334.9378 	 296 	 252 	 205.0346 	 2.525088 	 0.007538647 	 0.006610785 	 0 
7461	748731305	5000	500	0.000000	1000	0.933673	314.2608 	 280 	 223 	 195.7434 	 2.508211 	 0.007981578 	 0.008635679 	 0 
7462	749487620	5000	500	0.000000	1000	0.762538	282.9342 	 248 	 146 	 187.8507 	 2.299416 	 0.008126621 	 0.0001772317 	 0 
7463	750042251	5000	500	0.000000	1000	0.418458	670.8548 	 581 	 343 	 428.0488 	 2.506513 	 0.003736397 	 0.003539914 	 0 
7464	750680917	5000	500	0.000000	1000	0.755494	421.6594 	 378 	 302 	 258.1445 	 2.543776 	 0.006032679 	 0.001977241 	 0 
7465	751269162	5000	500	0.000000	1000	0.281703	199.6016 	 178 	 144 	 122.2743 	 2.470859 	 0.01238047 	 0.006177431 	 0 
7466	751638916	5000	500	0.000000	1000	0.995789	466.47 	 405 	 565 	 295.5267 	 2.422633 	 0.005192769 	 0.01195204 	 1 
7467	752294389	5000	500	0.000000	1000	0.631961	249.1004 	 213 	 118 	 159.942 	 2.398755 	 0.00963169 	 0.02503064 	 1 
7468	752832213	5000	500	0.000000	1000	0.474187	512.685 	 449.5 	 519 	 315.5866 	 2.635924 	 0.005140724 	 0.006610785 	 0 
7469	753454072	5000	500	0.000000	1000	0.664011	225.6504 	 200.5 	 183 	 142.3295 	 2.387754 	 0.01058011 	 0.01742144 	 1 
7470	753975089	5000	500	0.000000	1000	0.672023	351.1482 	 310 	 310 	 220.5261 	 2.439737 	 0.006948859 	 0.04685649 	 1 
7471	754479299	5000	500	0.000000	1000	0.201724	477.1364 	 421 	 395 	 303.9383 	 2.3391 	 0.004903412 	 0.005028403 	 0 
7472	754933088	5000	500	0.000000	1000	0.552255	488.2204 	 430 	 438 	 297.9009 	 2.509877 	 0.005139827 	 0.02815429 	 1 
7473	755554947	5000	500	0.000000	1000	0.946369	456.9626 	 401 	 349 	 285.9592 	 2.415891 	 0.00528511 	 0.002853946 	 0 
7474	756227227	5000	500	0.000000	1000	0.758726	398.3846 	 352 	 217 	 248.5783 	 2.405287 	 0.006037663 	 0.008635679 	 0 
7475	756899507	5000	500	0.000000	1000	0.723922	889.3282 	 770 	 624 	 567.163 	 2.400979 	 0.002700492 	 0.01637739 	 1 
7476	757655822	5000	500	0.000000	1000	0.522911	804.9466 	 705.5 	 915 	 505.0212 	 2.46895 	 0.003067129 	 0.02984147 	 1 
7477	758428944	5000	500	0.000000	1000	0.934368	376.4116 	 328 	 199 	 250.8666 	 2.305058 	 0.006123706 	 0.001076486 	 0 
7478	759050803	5000	500	0.000000	1000	0.514251	297.7432 	 253 	 239 	 195.2054 	 2.295681 	 0.007708279 	 0.01852464 	 1 
7479	759571820	5000	500	0.000000	1000	0.326896	419.1618 	 380 	 315 	 263.785 	 2.403925 	 0.005736348 	 0.001256214 	 0 
7480	760059223	5000	500	0.000000	1000	0.714618	291.7816 	 258 	 240 	 177.8207 	 2.503557 	 0.008580411 	 0.003539914 	 0 
7481	760563433	5000	500	0.000000	1000	0.386924	262.542 	 240 	 175 	 156.0444 	 2.843897 	 0.01083208 	 0.0007867085 	 0 
7482	761034029	5000	500	0.000000	1000	0.655371	495.3144 	 423 	 372 	 325.7224 	 2.333021 	 0.004710469 	 0.001578859 	 0 
7483	761639081	5000	500	0.000000	1000	0.915287	359.7704 	 313 	 300 	 227.1068 	 2.465454 	 0.006852583 	 0.01968982 	 1 
7484	762244133	5000	500	0.000000	1000	0.748491	420.3668 	 361.5 	 359 	 268.4254 	 2.395952 	 0.005699755 	 0.03161711 	 1 
7485	762815571	5000	500	0.000000	1000	0.917720	365.4422 	 319 	 355 	 232.1975 	 2.375353 	 0.006499039 	 0.008635679 	 0 
7486	763588693	5000	500	0.000000	1000	0.633487	529.3584 	 462 	 505 	 326.4664 	 2.481125 	 0.004686623 	 0.02221796 	 1 
7487	764227359	5000	500	0.000000	1000	0.374314	407.1168 	 355 	 306 	 250.4703 	 2.549553 	 0.006263851 	 0.0008513793 	 0 
7488	764748376	5000	500	0.000000	1000	0.780449	216.5998 	 187.5 	 129 	 142.3169 	 2.334545 	 0.01077918 	 0.0001931868 	 0 
7489	765218972	5000	500	0.000000	1000	0.483275	453.2326 	 398 	 277 	 279.3481 	 2.613133 	 0.005765811 	 0.02503064 	 1 
7490	765807217	5000	500	0.000000	1000	0.489176	282.4544 	 251 	 196 	 175.7224 	 2.471451 	 0.008750652 	 0.0009959108 	 0 
7491	766261006	5000	500	0.000000	1000	0.774503	326.1814 	 283 	 283 	 212.6625 	 2.361915 	 0.007238913 	 0.005770175 	 0 
7492	766748409	5000	500	0.000000	1000	0.521297	603.809 	 528 	 708 	 385.3072 	 2.404604 	 0.003981807 	 0.009223018 	 0 
7493	767319847	5000	500	0.000000	1000	0.747198	293.5914 	 258 	 252 	 185.8953 	 2.443232 	 0.008322012 	 0.003067621 	 0 
7494	767908092	5000	500	0.000000	1000	0.989162	284.008 	 251.5 	 169 	 173.024 	 2.570971 	 0.009053484 	 0.04948588 	 1 
7495	768496337	5000	500	0.000000	1000	0.770522	575.7486 	 511 	 639 	 353.6376 	 2.596797 	 0.004510893 	 0.003539914 	 0 
7496	769336687	5000	500	0.000000	1000	0.634146	348.3302 	 304 	 384 	 218.5609 	 2.581015 	 0.00740838 	 0.005770175 	 0 
7497	769908125	5000	500	0.000000	1000	0.235872	389.1894 	 352 	 407 	 230.5666 	 2.652261 	 0.006815045 	 0.002467246 	 0 
7498	770345107	5000	500	0.000000	1000	0.992222	635.019 	 565 	 688 	 400.423 	 2.483062 	 0.003910639 	 0.005028403 	 0 
7499	771101422	5000	500	0.000000	1000	0.278436	396.117 	 347 	 282 	 251.2676 	 2.467084 	 0.006228374 	 2.687625e-06 	 0 
7500	771555211	5000	500	0.000000	1000	0.966078	416.2736 	 366 	 264 	 258.6399 	 2.490803 	 0.005983504 	 0.005028403 	 0 
7501	772294719	5000	500	0.000000	1000	0.988942	555.7078 	 482 	 845 	 355.2423 	 2.429047 	 0.004370418 	 0.03751331 	 1 
7502	773067841	5000	500	0.000000	1000	0.755247	486.2808 	 435 	 353 	 299.8997 	 2.50595 	 0.005153217 	 0.02503064 	 1 
7503	773656086	5000	500	0.000000	1000	0.397734	326.35 	 286 	 78 	 201.0012 	 2.49945 	 0.007658651 	 0.03161711 	 1 
7504	774210717	5000	500	0.000000	1000	0.553288	549.3286 	 482 	 239 	 339.6546 	 2.546967 	 0.004635645 	 0.002654092 	 0 
7505	774983839	5000	500	0.000000	1000	0.795867	1125.262 	 981.5 	 605 	 701.8006 	 2.535302 	 0.002252884 	 0.1018978 	 1 
7506	775992259	5000	500	0.000000	1000	0.300568	366.222 	 310 	 288 	 245.5343 	 2.371976 	 0.006475647 	 0.0002954967 	 0 
7507	776446048	5000	500	0.000000	1000	0.711956	604.4026 	 528 	 370 	 383.9606 	 2.491535 	 0.004122466 	 0.001356221 	 0 
7508	777118328	5000	500	0.000000	1000	0.538824	944.314 	 818 	 792 	 615.9619 	 2.422976 	 0.002566343 	 0.000125043 	 0 
7509	778009099	5000	500	0.000000	1000	0.635917	264.455 	 233 	 229 	 164.5841 	 2.564228 	 0.009696803 	 0.0001931868 	 0 
7510	778530116	5000	500	0.000000	1000	0.986887	637.3038 	 558 	 458 	 400.8389 	 2.415082 	 0.003788616 	 0.02815429 	 1 
7511	779320045	5000	500	0.000000	1000	0.517798	376.364 	 333 	 240 	 238.2773 	 2.415202 	 0.006417797 	 0.004374982 	 0 
7512	779874676	5000	500	0.000000	1000	0.919882	336.3944 	 302 	 218 	 203.5193 	 2.612624 	 0.007766468 	 0.01120883 	 1 
7513	780378886	5000	500	0.000000	1000	0.677318	318.1744 	 280 	 253 	 199.0651 	 2.411824 	 0.007581107 	 0.002853946 	 0 
7514	780983938	5000	500	0.000000	1000	0.469797	290.5942 	 250 	 221 	 186.0924 	 2.441141 	 0.008399863 	 0.001463605 	 0 
7515	781488148	5000	500	0.000000	1000	0.808395	238.9158 	 212 	 199 	 146.7154 	 2.537912 	 0.01062294 	 0.02221796 	 1 
7516	781958744	5000	500	0.000000	1000	0.593981	296.3998 	 260 	 244 	 187.1927 	 2.408896 	 0.008130579 	 0.002654092 	 0 
7517	782446147	5000	500	0.000000	1000	0.501341	414.3026 	 358 	 259 	 254.6744 	 2.611615 	 0.006303921 	 0.12939 	 1 
7518	783034392	5000	500	0.000000	1000	0.166287	498.427 	 425 	 88 	 320.8458 	 2.34253 	 0.004700069 	 0.003067621 	 0 
7519	783555409	5000	500	0.000000	1000	0.944570	602.9406 	 529.5 	 415 	 380.0622 	 2.489805 	 0.004129455 	 0.0006709253 	 0 
7520	784160461	5000	500	0.000000	1000	0.821107	166.6574 	 146 	 150 	 105.7036 	 2.467458 	 0.01480363 	 0.007071711 	 0 
7521	784479794	5000	500	0.000000	1000	0.968840	648.1692 	 577 	 379 	 398.1479 	 2.519604 	 0.00388729 	 0.002467246 	 0 
7522	785185688	5000	500	0.000000	1000	0.863778	255.3684 	 226 	 139 	 161.5379 	 2.563757 	 0.01004128 	 0.001076486 	 0 
7523	785673091	5000	500	0.000000	1000	0.997232	594.9762 	 512 	 332 	 377.2127 	 2.444515 	 0.004107277 	 0.1018978 	 1 
7524	786378985	5000	500	0.000000	1000	0.092421	472.1072 	 401.5 	 425 	 287.6784 	 2.618942 	 0.005547512 	 0.001356221 	 0 
7525	786647897	5000	500	0.000000	1000	0.568088	278.1744 	 236 	 161 	 178.814 	 2.515821 	 0.009044528 	 0.001076486 	 0 
7526	787135300	5000	500	0.000000	1000	0.610549	580.7346 	 516 	 366 	 358.1094 	 2.582626 	 0.004447281 	 0.002292636 	 0 
7527	787723545	5000	500	0.000000	1000	0.846909	805.522 	 703 	 674 	 501.6928 	 2.541998 	 0.003155334 	 0.01050764 	 1 
7528	788530281	5000	500	0.000000	1000	0.898033	390.398 	 343 	 439 	 250.4898 	 2.351526 	 0.006024396 	 0.01742144 	 1 
7529	789034491	5000	500	0.000000	1000	0.755897	471.8544 	 402 	 180 	 313.1539 	 2.300559 	 0.004875555 	 0.008082509 	 0 
7530	789521894	5000	500	0.000000	1000	0.889217	345.8702 	 307 	 247 	 208.1459 	 2.684915 	 0.007762546 	 0.0002104941 	 0 
7531	790110139	5000	500	0.000000	1000	0.488045	802.3722 	 687 	 423 	 500.1183 	 2.43722 	 0.003033129 	 0.1777182 	 1 
7532	790765612	5000	500	0.000000	1000	0.591667	233.8658 	 205 	 157 	 146.5839 	 2.508325 	 0.01072454 	 0.0005712676 	 0 
7533	791219401	5000	500	0.000000	1000	0.484014	450.2792 	 391 	 180 	 288.0539 	 2.481598 	 0.005511161 	 0.002292636 	 0 
7534	791790839	5000	500	0.000000	1000	0.234696	682.5534 	 606 	 530 	 411.428 	 2.733287 	 0.00400481 	 0.0009959108 	 0 
7535	792261435	5000	500	0.000000	1000	0.546925	467.2686 	 410.5 	 237 	 292.2156 	 2.485519 	 0.005319341 	 0.06131801 	 1 
7536	792799259	5000	500	0.000000	1000	0.534844	195.989 	 167 	 125 	 131.8691 	 2.218516 	 0.01131983 	 0.003539914 	 0 
7537	793185820	5000	500	0.000000	1000	0.709062	536.034 	 465 	 456 	 350.9758 	 2.3003 	 0.004290968 	 0.001463605 	 0 
7538	793706837	5000	500	0.000000	1000	0.387725	1033.617 	 903 	 551 	 662.0382 	 2.411993 	 0.002333832 	 0.007071711 	 0 
7539	794345503	5000	500	0.000000	1000	0.263168	397.9908 	 348 	 205 	 254.778 	 2.333308 	 0.005863406 	 0.008635679 	 0 
7540	794732064	5000	500	0.000000	1000	0.592152	275.008 	 237 	 258 	 179.521 	 2.232096 	 0.008116415 	 0.03751331 	 1 
7541	795169046	5000	500	0.000000	1000	0.965853	593.4448 	 518 	 261 	 383.357 	 2.437348 	 0.004106915 	 0.003539914 	 0 
7542	795925361	5000	500	0.000000	1000	0.008911	393.8056 	 318 	 278 	 208.0161 	 4.185035 	 0.01062837 	 0 	 0 
7543	796009396	5000	500	0.000000	1000	0.966279	326.6178 	 286 	 178 	 199.8002 	 2.623739 	 0.008032492 	 0.005028403 	 0 
7544	796614448	5000	500	0.000000	1000	0.761570	442.632 	 389 	 176 	 276.156 	 2.454524 	 0.005544434 	 0.02221796 	 1 
7545	797169079	5000	500	0.000000	1000	0.906354	416.7574 	 365 	 229 	 262.209 	 2.504175 	 0.006008785 	 0.001835106 	 0 
7546	797757324	5000	500	0.000000	1000	0.690132	558.3822 	 492 	 532 	 346.6236 	 2.531598 	 0.0045343 	 0.06809222 	 1 
7547	798379183	5000	500	0.000000	1000	0.978393	529.4054 	 455 	 449 	 344.8584 	 2.425483 	 0.004581721 	 0.0003795012 	 0 
7548	799101884	5000	500	0.000000	1000	0.911107	487.4144 	 427 	 242 	 304.2205 	 2.506052 	 0.005141352 	 0.05224189 	 1 
7549	799740550	5000	500	0.000000	1000	0.840719	272.408 	 243 	 168 	 169.8755 	 2.450532 	 0.008995947 	 0.01538975 	 1 
7550	800227953	5000	500	0.000000	1000	0.573551	440.284 	 391 	 241 	 288.0417 	 2.34909 	 0.005334734 	 5.083869e-05 	 0 
7551	800631321	5000	500	0.000000	1000	0.511815	801.0108 	 695 	 617 	 512.6184 	 2.481329 	 0.003097686 	 0.008635679 	 0 
7552	801269987	5000	500	0.000000	1000	0.946671	343.022 	 298 	 191 	 221.1031 	 2.354955 	 0.006865807 	 0.01445589 	 1 
7553	801841425	5000	500	0.000000	1000	0.267957	278.3854 	 247 	 258 	 166.9361 	 2.635997 	 0.009468957 	 0.0001931868 	 0 
7554	802227986	5000	500	0.000000	1000	0.679138	245.6578 	 213 	 188 	 152.8662 	 2.506912 	 0.01020274 	 0.02221796 	 1 
7555	802749003	5000	500	0.000000	1000	0.294749	721.7596 	 608 	 526 	 495.036 	 2.251033 	 0.003119621 	 0.0001047795 	 0 
7556	803421283	5000	500	0.000000	1000	0.418971	367.0212 	 324 	 121 	 236.9437 	 2.305855 	 0.006283602 	 0.0001931868 	 0 
7557	804026335	5000	500	0.000000	1000	0.933118	677.492 	 597 	 145 	 423.5031 	 2.46421 	 0.003636764 	 0.03161711 	 1 
7558	804883492	5000	500	0.000000	1000	0.940761	467.3736 	 408 	 259 	 300.158 	 2.401524 	 0.00513861 	 0.01050764 	 1 
7559	805623000	5000	500	0.000000	1000	0.897434	535.9068 	 476 	 373 	 335.5444 	 2.553107 	 0.004764265 	 0.004374982 	 0 
7560	806412929	5000	500	0.000000	1000	0.564068	385.0104 	 340 	 210 	 244.5306 	 2.4075 	 0.00625232 	 0.01050764 	 1 
7561	807085209	5000	500	0.000000	1000	0.325219	363.351 	 316 	 281 	 225.0959 	 2.508759 	 0.006904587 	 0.001977241 	 0 
7562	807555805	5000	500	0.000000	1000	0.991361	348.2958 	 305 	 191 	 218.8894 	 2.480666 	 0.007122415 	 0.01273943 	 1 
7563	808278506	5000	500	0.000000	1000	0.675980	345.5004 	 302 	 268 	 222.0854 	 2.410737 	 0.006976501 	 0.002467246 	 0 
7564	808933979	5000	500	0.000000	1000	0.975835	349.8288 	 302 	 220 	 225.6368 	 2.380275 	 0.006804376 	 0.02358712 	 1 
7565	809572645	5000	500	0.000000	1000	0.392165	451.6234 	 395 	 400 	 283.9218 	 2.355201 	 0.005214384 	 0.08786641 	 1 
7566	810244925	5000	500	0.000000	1000	0.857977	354.7616 	 308 	 221 	 224.3711 	 2.388291 	 0.006732525 	 0.009223018 	 0 
7567	810749135	5000	500	0.000000	1000	0.371212	356.9766 	 309 	 173 	 232.6553 	 2.265574 	 0.006347312 	 0.009223018 	 0 
7568	811253345	5000	500	0.000000	1000	0.046163	453.4626 	 416 	 276 	 253.7859 	 2.968049 	 0.006545496 	 2.687625e-06 	 0 
7569	811455029	5000	500	0.000000	1000	0.381670	313.401 	 277.5 	 159 	 190.8608 	 2.604492 	 0.008309112 	 0.0001489868 	 0 
7570	811875204	5000	500	0.000000	1000	0.814455	514.0194 	 450 	 192 	 330.6519 	 2.378016 	 0.004625915 	 0.006610785 	 0 
7571	812581098	5000	500	0.000000	1000	0.814383	432.004 	 369.5 	 510 	 278.037 	 2.435608 	 0.005637228 	 0.01538975 	 1 
7572	813102115	5000	500	0.000000	1000	0.948079	803.659 	 703 	 772 	 525.1295 	 2.352916 	 0.002927552 	 0.0008513793 	 0 
7573	813858430	5000	500	0.000000	1000	0.254384	512.8858 	 463 	 388 	 324.6298 	 2.325856 	 0.004536142 	 0.001356221 	 0 
7574	814244991	5000	500	0.000000	1000	0.668939	474.85 	 414 	 403 	 305.3787 	 2.41219 	 0.005079583 	 0.0007266593 	 0 
7575	814799622	5000	500	0.000000	1000	0.838661	606.498 	 536 	 389 	 370.7693 	 2.574213 	 0.004245247 	 0.0004856352 	 0 
7576	815505516	5000	500	0.000000	1000	0.989148	519.8932 	 461 	 240 	 325.1683 	 2.521184 	 0.004850177 	 0.001977241 	 0 
7577	816228217	5000	500	0.000000	1000	0.646418	221.2562 	 190 	 97 	 143.4048 	 2.398944 	 0.01084271 	 0.008635679 	 0 
7578	816665199	5000	500	0.000000	1000	0.801719	461.4472 	 407.5 	 268 	 282.3822 	 2.584388 	 0.005601077 	 0.09235169 	 1 
7579	817203023	5000	500	0.000000	1000	0.892970	565.0844 	 502 	 563 	 353.0498 	 2.451755 	 0.00433866 	 0.04434906 	 1 
7580	817892110	5000	500	0.000000	1000	0.523227	758.2098 	 666 	 265 	 478.7458 	 2.466777 	 0.003252511 	 0.009846365 	 0 
7581	819085407	5000	500	0.000000	1000	0.929746	701.3672 	 607 	 576 	 452.5047 	 2.348915 	 0.00334878 	 0.0970269 	 1 
7582	820194669	5000	500	0.000000	1000	0.576706	571.519 	 508.5 	 624 	 347.7351 	 2.572592 	 0.00450092 	 0.002853946 	 0 
7583	821219896	5000	500	0.000000	1000	0.808268	512.1434 	 443 	 320 	 331.5913 	 2.449578 	 0.004783622 	 0.001463605 	 0 
7584	822245123	5000	500	0.000000	1000	0.741952	223.6428 	 193 	 224 	 145.4406 	 2.395315 	 0.01070901 	 0.002292636 	 0 
7585	822866982	5000	500	0.000000	1000	0.655287	388.8806 	 343 	 129 	 255.2055 	 2.296123 	 0.005904527 	 0.02091991 	 1 
7586	823623297	5000	500	0.000000	1000	0.195901	503.4828 	 446 	 512 	 303.1608 	 2.806863 	 0.005576496 	 0.0002292602 	 0 
7587	824194735	5000	500	0.000000	1000	0.994181	620.2386 	 548 	 383 	 384.1318 	 2.535365 	 0.004087929 	 0.004078391 	 0 
7588	825135927	5000	500	0.000000	1000	0.977336	650.9782 	 573 	 463 	 402.6034 	 2.469449 	 0.003793283 	 0.02221796 	 1 
7589	825875435	5000	500	0.000000	1000	0.854802	856.1264 	 745 	 842 	 553.4323 	 2.439552 	 0.00284934 	 0.0001365182 	 0 
7590	827068732	5000	500	0.000000	1000	0.296867	798.7036 	 699 	 632 	 489.0581 	 2.514352 	 0.003148331 	 0.003067621 	 0 
7591	827589749	5000	500	0.000000	1000	0.825128	491.7058 	 434 	 191 	 305.8066 	 2.479839 	 0.005044468 	 0.08356539 	 1 
7592	828194801	5000	500	0.000000	1000	0.500260	408.4654 	 362 	 323 	 250.8248 	 2.520153 	 0.006172933 	 0.002654092 	 0 
7593	828648590	5000	500	0.000000	1000	0.875027	416.4742 	 359 	 242 	 272.1319 	 2.320404 	 0.005572447 	 0.01742144 	 1 
7594	829236835	5000	500	0.000000	1000	0.493911	520.7898 	 453.5 	 380 	 336.5267 	 2.366753 	 0.00454411 	 0.0009209979 	 0 
7595	829942729	5000	500	0.000000	1000	0.759803	236.6926 	 208 	 161 	 149.3106 	 2.468004 	 0.01042872 	 0.0005712676 	 0 
7596	830547781	5000	500	0.000000	1000	0.831251	291.2358 	 257 	 176 	 179.7799 	 2.541885 	 0.008727171 	 0.1122497 	 1 
7597	831018377	5000	500	0.000000	1000	0.903341	516.1608 	 460 	 599 	 318.3367 	 2.496053 	 0.004835227 	 0.003539914 	 0 
7598	831640236	5000	500	0.000000	1000	0.995771	425.5124 	 368.5 	 208 	 268.886 	 2.454003 	 0.005767178 	 0.005387613 	 0 
7599	832581428	5000	500	0.000000	1000	0.617018	532.0744 	 467 	 488 	 340.6791 	 2.460465 	 0.004624218 	 0.001463605 	 0 
7600	833152866	5000	500	0.000000	1000	0.652180	546.2522 	 489.5 	 328 	 326.3591 	 2.694946 	 0.004932779 	 0.01120883 	 1 
7601	834043637	5000	500	0.000000	1000	0.699197	525.2226 	 461 	 309 	 326.46 	 2.567217 	 0.004888054 	 0.01357327 	 1 
